intern_id,course,rating
INT_1602,System Design,5.1
INT_1602,Data Wrangling & Pandas,8.5
INT_1602,Git & Version Control,5.1
INT_1602,APIs & Microservices,8.5
INT_1603,Machine Learning Basics,8.5
INT_1603,Deep Learning,8.5
INT_1603,Data Visualization,4.0
INT_1603,Data Wrangling & Pandas,4.0
INT_1603,Business Intelligence & BI Tools,8.5
INT_1604,SQL & Databases,6.7
INT_1604,Data Visualization,6.7
INT_1604,Cloud Computing (AWS),6.7
INT_1604,Statistics & Probability,8.5
INT_1604,A/B Testing & Experimentation,6.7
INT_1604,Data Wrangling & Pandas,6.7
INT_1604,Time Series Analysis,8.5
INT_1604,Business Intelligence & BI Tools,8.5
INT_1605,Python Fundamentals,8.5
INT_1605,System Design,8.5
INT_1605,Git & Version Control,8.5
INT_1606,Python Fundamentals,6.2
INT_1606,SQL & Databases,6.2
INT_1606,Cloud Computing (AWS),6.2
INT_1606,Docker & Kubernetes,8.5
INT_1606,System Design,6.2
INT_1606,Frontend Basics (React),6.2
INT_1606,Data Wrangling & Pandas,6.2
INT_1606,Git & Version Control,6.2
INT_1606,APIs & Microservices,8.5
INT_1606,Time Series Analysis,8.5
INT_1607,Python Fundamentals,6.2
INT_1607,SQL & Databases,8.5
INT_1607,Cloud Computing (AWS),6.2
INT_1607,Docker & Kubernetes,8.5
INT_1607,System Design,6.2
INT_1607,Statistics & Probability,6.2
INT_1607,Data Wrangling & Pandas,6.2
INT_1607,Git & Version Control,6.2
INT_1607,APIs & Microservices,8.5
INT_1608,Python Fundamentals,5.7
INT_1608,Machine Learning Basics,8.5
INT_1608,Docker & Kubernetes,5.7
INT_1608,System Design,5.7
INT_1608,Statistics & Probability,5.7
INT_1608,NLP & Text Analytics,5.7
INT_1608,MLOps Pipelines,8.5
INT_1608,Git & Version Control,5.7
INT_1608,Reinforcement Learning,8.5
INT_1608,Business Intelligence & BI Tools,5.7
INT_1609,Python Fundamentals,6.0
INT_1609,SQL & Databases,6.0
INT_1609,Machine Learning Basics,6.0
INT_1609,Deep Learning,6.0
INT_1609,Cloud Computing (AWS),6.0
INT_1609,Docker & Kubernetes,8.5
INT_1609,Cybersecurity Essentials,6.0
INT_1609,System Design,8.5
INT_1609,MLOps Pipelines,8.5
INT_1609,Git & Version Control,6.0
INT_1609,APIs & Microservices,6.0
INT_1610,Cloud Computing (AWS),8.5
INT_1610,System Design,8.5
INT_1610,Data Wrangling & Pandas,8.5
INT_1610,Git & Version Control,5.8
INT_1611,Machine Learning Basics,8.5
INT_1611,Deep Learning,5.4
INT_1611,Data Visualization,8.5
INT_1611,Data Wrangling & Pandas,8.5
INT_1612,Cloud Computing (AWS),5.5
INT_1612,Docker & Kubernetes,8.5
INT_1612,System Design,8.5
INT_1612,APIs & Microservices,8.5
INT_1613,Python Fundamentals,7.3
INT_1613,SQL & Databases,8.5
INT_1613,System Design,7.3
INT_1613,Frontend Basics (React),8.5
INT_1613,Data Wrangling & Pandas,8.5
INT_1613,Git & Version Control,7.3
INT_1613,APIs & Microservices,7.3
INT_1613,Reinforcement Learning,7.3
INT_1614,Python Fundamentals,8.5
INT_1614,SQL & Databases,6.9
INT_1614,System Design,8.5
INT_1614,A/B Testing & Experimentation,8.5
INT_1615,Python Fundamentals,7.7
INT_1615,SQL & Databases,7.7
INT_1615,Data Visualization,7.7
INT_1615,Cloud Computing (AWS),8.5
INT_1615,Docker & Kubernetes,7.7
INT_1615,Cybersecurity Essentials,8.5
INT_1615,System Design,8.5
INT_1615,MLOps Pipelines,7.7
INT_1615,Git & Version Control,7.7
INT_1615,APIs & Microservices,7.7
INT_1615,Time Series Analysis,7.7
INT_1616,Python Fundamentals,7.1
INT_1616,Docker & Kubernetes,7.1
INT_1616,System Design,8.5
INT_1616,Frontend Basics (React),7.1
INT_1616,MLOps Pipelines,8.5
INT_1616,Git & Version Control,8.5
INT_1616,APIs & Microservices,7.1
INT_1617,Python Fundamentals,4.2
INT_1617,SQL & Databases,4.2
INT_1617,Cloud Computing (AWS),8.5
INT_1617,Docker & Kubernetes,4.2
INT_1617,System Design,4.2
INT_1617,Data Wrangling & Pandas,8.5
INT_1617,Git & Version Control,4.2
INT_1617,APIs & Microservices,8.5
INT_1618,System Design,8.5
INT_1618,Statistics & Probability,8.5
INT_1618,Time Series Analysis,8.5
INT_1619,Python Fundamentals,6.4
INT_1619,Cloud Computing (AWS),8.5
INT_1619,Docker & Kubernetes,6.4
INT_1619,System Design,8.5
INT_1619,MLOps Pipelines,6.4
INT_1619,Data Wrangling & Pandas,8.5
INT_1619,APIs & Microservices,6.4
INT_1620,Machine Learning Basics,5.7
INT_1620,Deep Learning,8.5
INT_1620,Data Visualization,8.5
INT_1620,NLP & Text Analytics,8.5
INT_1620,A/B Testing & Experimentation,5.7
INT_1621,Python Fundamentals,8.5
INT_1621,Deep Learning,6.1
INT_1621,System Design,8.5
INT_1621,Data Wrangling & Pandas,8.5
INT_1622,Python Fundamentals,5.5
INT_1622,SQL & Databases,8.5
INT_1622,Cloud Computing (AWS),5.5
INT_1622,Docker & Kubernetes,8.5
INT_1622,Git & Version Control,8.5
INT_1623,Python Fundamentals,6.4
INT_1623,SQL & Databases,6.4
INT_1623,Data Visualization,8.5
INT_1623,Cloud Computing (AWS),6.4
INT_1623,Docker & Kubernetes,6.4
INT_1623,System Design,6.4
INT_1623,Frontend Basics (React),8.5
INT_1623,Statistics & Probability,6.4
INT_1623,Data Wrangling & Pandas,6.4
INT_1623,Git & Version Control,8.5
INT_1623,APIs & Microservices,6.4
INT_1624,Python Fundamentals,6.4
INT_1624,SQL & Databases,6.4
INT_1624,Cloud Computing (AWS),6.4
INT_1624,Docker & Kubernetes,6.4
INT_1624,System Design,6.4
INT_1624,Frontend Basics (React),6.4
INT_1624,NLP & Text Analytics,8.5
INT_1624,Data Wrangling & Pandas,8.5
INT_1624,Git & Version Control,6.4
INT_1624,APIs & Microservices,8.5
INT_1625,Machine Learning Basics,5.2
INT_1625,Deep Learning,5.2
INT_1625,Data Visualization,8.5
INT_1625,Docker & Kubernetes,5.2
INT_1625,A/B Testing & Experimentation,8.5
INT_1625,Data Wrangling & Pandas,8.5
INT_1626,Python Fundamentals,8.5
INT_1626,System Design,8.5
INT_1626,MLOps Pipelines,6.9
INT_1626,Git & Version Control,8.5
INT_1627,Python Fundamentals,7.3
INT_1627,SQL & Databases,7.3
INT_1627,Cloud Computing (AWS),7.3
INT_1627,Docker & Kubernetes,7.3
INT_1627,Cybersecurity Essentials,8.5
INT_1627,System Design,7.3
INT_1627,Git & Version Control,8.5
INT_1627,APIs & Microservices,8.5
INT_1628,Python Fundamentals,6.3
INT_1628,SQL & Databases,6.3
INT_1628,Cloud Computing (AWS),8.5
INT_1628,Docker & Kubernetes,6.3
INT_1628,Cybersecurity Essentials,6.3
INT_1628,System Design,6.3
INT_1628,Git & Version Control,8.5
INT_1628,APIs & Microservices,8.5
INT_1629,SQL & Databases,8.5
INT_1629,Cloud Computing (AWS),8.5
INT_1629,Docker & Kubernetes,8.5
INT_1629,System Design,5.8
INT_1630,Python Fundamentals,6.6
INT_1630,SQL & Databases,6.6
INT_1630,Deep Learning,6.6
INT_1630,Cloud Computing (AWS),8.5
INT_1630,Docker & Kubernetes,8.5
INT_1630,System Design,6.6
INT_1630,Data Wrangling & Pandas,8.5
INT_1630,Git & Version Control,6.6
INT_1630,APIs & Microservices,6.6
INT_1631,Python Fundamentals,5.9
INT_1631,SQL & Databases,5.9
INT_1631,Cloud Computing (AWS),8.5
INT_1631,Docker & Kubernetes,5.9
INT_1631,System Design,8.5
INT_1631,Statistics & Probability,5.9
INT_1631,NLP & Text Analytics,5.9
INT_1631,A/B Testing & Experimentation,5.9
INT_1631,Data Wrangling & Pandas,8.5
INT_1631,Git & Version Control,5.9
INT_1631,Reinforcement Learning,5.9
INT_1632,Python Fundamentals,6.1
INT_1632,SQL & Databases,8.5
INT_1632,Docker & Kubernetes,6.1
INT_1632,Cybersecurity Essentials,6.1
INT_1632,System Design,8.5
INT_1632,Git & Version Control,6.1
INT_1632,APIs & Microservices,8.5
INT_1632,Business Intelligence & BI Tools,6.1
INT_1633,Python Fundamentals,5.5
INT_1633,SQL & Databases,5.5
INT_1633,Cloud Computing (AWS),5.5
INT_1633,Docker & Kubernetes,5.5
INT_1633,Cybersecurity Essentials,5.5
INT_1633,System Design,8.5
INT_1633,Git & Version Control,8.5
INT_1633,APIs & Microservices,5.5
INT_1633,Business Intelligence & BI Tools,8.5
INT_1634,Data Visualization,6.2
INT_1634,System Design,8.5
INT_1634,NLP & Text Analytics,6.2
INT_1634,Git & Version Control,8.5
INT_1634,APIs & Microservices,8.5
INT_1635,Python Fundamentals,5.8
INT_1635,SQL & Databases,8.5
INT_1635,Cloud Computing (AWS),5.8
INT_1635,Docker & Kubernetes,5.8
INT_1635,Cybersecurity Essentials,8.5
INT_1635,System Design,8.5
INT_1635,MLOps Pipelines,5.8
INT_1635,Git & Version Control,5.8
INT_1635,APIs & Microservices,5.8
INT_1635,Reinforcement Learning,5.8
INT_1636,Deep Learning,8.5
INT_1636,Statistics & Probability,6.8
INT_1636,NLP & Text Analytics,8.5
INT_1636,MLOps Pipelines,6.8
INT_1636,A/B Testing & Experimentation,8.5
INT_1637,Python Fundamentals,8.5
INT_1637,SQL & Databases,6.5
INT_1637,Cloud Computing (AWS),6.5
INT_1637,Docker & Kubernetes,8.5
INT_1637,Cybersecurity Essentials,8.5
INT_1637,APIs & Microservices,6.5
INT_1638,Data Visualization,5.7
INT_1638,System Design,5.7
INT_1638,Statistics & Probability,8.5
INT_1638,MLOps Pipelines,5.7
INT_1638,APIs & Microservices,5.7
INT_1638,Time Series Analysis,8.5
INT_1638,Business Intelligence & BI Tools,8.5
INT_1639,SQL & Databases,6.9
INT_1639,Machine Learning Basics,6.9
INT_1639,Cloud Computing (AWS),8.5
INT_1639,Docker & Kubernetes,8.5
INT_1639,Cybersecurity Essentials,6.9
INT_1639,System Design,6.9
INT_1639,MLOps Pipelines,6.9
INT_1639,Data Wrangling & Pandas,6.9
INT_1639,Git & Version Control,8.5
INT_1639,APIs & Microservices,6.9
INT_1639,Time Series Analysis,6.9
INT_1640,Python Fundamentals,8.5
INT_1640,Deep Learning,8.5
INT_1640,Data Visualization,8.5
INT_1640,Cybersecurity Essentials,6.1
INT_1640,Frontend Basics (React),6.1
INT_1640,Git & Version Control,6.1
INT_1640,APIs & Microservices,6.1
INT_1640,Time Series Analysis,6.1
INT_1641,Python Fundamentals,8.5
INT_1641,SQL & Databases,6.2
INT_1641,Deep Learning,6.2
INT_1641,Docker & Kubernetes,6.2
INT_1641,System Design,8.5
INT_1641,Statistics & Probability,6.2
INT_1641,A/B Testing & Experimentation,8.5
INT_1641,Git & Version Control,6.2
INT_1641,APIs & Microservices,6.2
INT_1641,Reinforcement Learning,6.2
INT_1642,Python Fundamentals,6.2
INT_1642,SQL & Databases,6.2
INT_1642,Deep Learning,6.2
INT_1642,Cloud Computing (AWS),6.2
INT_1642,System Design,8.5
INT_1642,NLP & Text Analytics,6.2
INT_1642,MLOps Pipelines,6.2
INT_1642,A/B Testing & Experimentation,6.2
INT_1642,Data Wrangling & Pandas,8.5
INT_1642,Git & Version Control,8.5
INT_1642,Reinforcement Learning,6.2
INT_1643,Python Fundamentals,7.0
INT_1643,Cloud Computing (AWS),8.5
INT_1643,Docker & Kubernetes,8.5
INT_1643,System Design,7.0
INT_1643,Git & Version Control,7.0
INT_1643,APIs & Microservices,8.5
INT_1643,Time Series Analysis,7.0
INT_1644,Python Fundamentals,8.5
INT_1644,SQL & Databases,5.8
INT_1644,Cloud Computing (AWS),5.8
INT_1644,Docker & Kubernetes,8.5
INT_1644,Cybersecurity Essentials,5.8
INT_1644,System Design,5.8
INT_1644,NLP & Text Analytics,5.8
INT_1644,MLOps Pipelines,5.8
INT_1644,Git & Version Control,5.8
INT_1644,APIs & Microservices,8.5
INT_1645,Python Fundamentals,5.6
INT_1645,SQL & Databases,5.6
INT_1645,Cloud Computing (AWS),5.6
INT_1645,Docker & Kubernetes,5.6
INT_1645,System Design,8.5
INT_1645,Statistics & Probability,5.6
INT_1645,Data Wrangling & Pandas,8.5
INT_1645,Git & Version Control,8.5
INT_1645,APIs & Microservices,5.6
INT_1645,Business Intelligence & BI Tools,5.6
INT_1646,SQL & Databases,8.5
INT_1646,Cloud Computing (AWS),5.6
INT_1646,Docker & Kubernetes,5.6
INT_1646,Statistics & Probability,5.6
INT_1646,NLP & Text Analytics,8.5
INT_1646,MLOps Pipelines,5.6
INT_1646,A/B Testing & Experimentation,5.6
INT_1646,Data Wrangling & Pandas,5.6
INT_1646,Git & Version Control,5.6
INT_1646,Time Series Analysis,5.6
INT_1646,Reinforcement Learning,8.5
INT_1647,Python Fundamentals,5.6
INT_1647,SQL & Databases,8.5
INT_1647,Data Visualization,5.6
INT_1647,Cloud Computing (AWS),5.6
INT_1647,Docker & Kubernetes,5.6
INT_1647,Statistics & Probability,5.6
INT_1647,MLOps Pipelines,5.6
INT_1647,Data Wrangling & Pandas,5.6
INT_1647,Time Series Analysis,8.5
INT_1647,Reinforcement Learning,5.6
INT_1647,Business Intelligence & BI Tools,8.5
INT_1648,SQL & Databases,8.5
INT_1648,Machine Learning Basics,5.8
INT_1648,Deep Learning,5.8
INT_1648,Data Visualization,5.8
INT_1648,Statistics & Probability,8.5
INT_1648,NLP & Text Analytics,5.8
INT_1648,A/B Testing & Experimentation,5.8
INT_1648,Data Wrangling & Pandas,5.8
INT_1648,Time Series Analysis,5.8
INT_1648,Reinforcement Learning,8.5
INT_1648,Business Intelligence & BI Tools,5.8
INT_1649,Python Fundamentals,6.6
INT_1649,Data Visualization,8.5
INT_1649,Frontend Basics (React),6.6
INT_1649,Data Wrangling & Pandas,8.5
INT_1649,Git & Version Control,6.6
INT_1649,APIs & Microservices,8.5
INT_1650,SQL & Databases,6.1
INT_1650,Machine Learning Basics,6.1
INT_1650,Cloud Computing (AWS),8.5
INT_1650,Docker & Kubernetes,6.1
INT_1650,System Design,6.1
INT_1650,Statistics & Probability,8.5
INT_1650,NLP & Text Analytics,6.1
INT_1650,A/B Testing & Experimentation,8.5
INT_1650,Git & Version Control,6.1
INT_1651,SQL & Databases,8.5
INT_1651,Cloud Computing (AWS),4.6
INT_1651,Cybersecurity Essentials,8.5
INT_1651,MLOps Pipelines,8.5
INT_1652,SQL & Databases,8.5
INT_1652,Machine Learning Basics,5.9
INT_1652,Deep Learning,8.5
INT_1652,Data Visualization,5.9
INT_1652,NLP & Text Analytics,5.9
INT_1652,Business Intelligence & BI Tools,8.5
INT_1653,Python Fundamentals,8.5
INT_1653,Docker & Kubernetes,6.7
INT_1653,System Design,6.7
INT_1653,Data Wrangling & Pandas,8.5
INT_1653,Git & Version Control,8.5
INT_1653,Reinforcement Learning,6.7
INT_1654,SQL & Databases,8.5
INT_1654,Machine Learning Basics,5.9
INT_1654,Deep Learning,5.9
INT_1654,Data Visualization,5.9
INT_1654,Statistics & Probability,5.9
INT_1654,NLP & Text Analytics,5.9
INT_1654,A/B Testing & Experimentation,5.9
INT_1654,Data Wrangling & Pandas,8.5
INT_1654,Time Series Analysis,5.9
INT_1654,Business Intelligence & BI Tools,8.5
INT_1655,Python Fundamentals,8.5
INT_1655,SQL & Databases,8.5
INT_1655,Deep Learning,4.8
INT_1655,Cloud Computing (AWS),4.8
INT_1655,Docker & Kubernetes,4.8
INT_1655,System Design,4.8
INT_1655,Frontend Basics (React),8.5
INT_1655,Data Wrangling & Pandas,4.8
INT_1655,Git & Version Control,4.8
INT_1655,APIs & Microservices,4.8
INT_1656,SQL & Databases,7.7
INT_1656,Data Visualization,7.7
INT_1656,Statistics & Probability,8.5
INT_1656,A/B Testing & Experimentation,8.5
INT_1656,Business Intelligence & BI Tools,8.5
INT_1657,Cybersecurity Essentials,5.9
INT_1657,System Design,8.5
INT_1657,MLOps Pipelines,8.5
INT_1657,Git & Version Control,5.9
INT_1657,APIs & Microservices,8.5
INT_1658,Python Fundamentals,6.5
INT_1658,Machine Learning Basics,6.5
INT_1658,Deep Learning,8.5
INT_1658,Data Visualization,6.5
INT_1658,System Design,6.5
INT_1658,Statistics & Probability,8.5
INT_1658,NLP & Text Analytics,6.5
INT_1658,A/B Testing & Experimentation,6.5
INT_1658,Time Series Analysis,8.5
INT_1659,Python Fundamentals,8.5
INT_1659,SQL & Databases,6.5
INT_1659,Cloud Computing (AWS),6.5
INT_1659,Git & Version Control,8.5
INT_1659,APIs & Microservices,8.5
INT_1660,Python Fundamentals,8.5
INT_1660,Cloud Computing (AWS),7.0
INT_1660,Docker & Kubernetes,7.0
INT_1660,System Design,8.5
INT_1660,Git & Version Control,8.5
INT_1660,APIs & Microservices,7.0
INT_1661,Python Fundamentals,8.5
INT_1661,SQL & Databases,7.1
INT_1661,Cloud Computing (AWS),8.5
INT_1661,Docker & Kubernetes,7.1
INT_1661,Cybersecurity Essentials,7.1
INT_1661,System Design,7.1
INT_1661,A/B Testing & Experimentation,7.1
INT_1661,Data Wrangling & Pandas,7.1
INT_1661,Git & Version Control,7.1
INT_1661,APIs & Microservices,7.1
INT_1661,Business Intelligence & BI Tools,8.5
INT_1662,SQL & Databases,8.5
INT_1662,Machine Learning Basics,7.7
INT_1662,Cloud Computing (AWS),8.5
INT_1662,Docker & Kubernetes,7.7
INT_1662,System Design,8.5
INT_1662,Statistics & Probability,7.7
INT_1662,NLP & Text Analytics,7.7
INT_1662,MLOps Pipelines,7.7
INT_1662,Git & Version Control,7.7
INT_1662,Reinforcement Learning,7.7
INT_1663,Python Fundamentals,8.5
INT_1663,SQL & Databases,8.5
INT_1663,Cybersecurity Essentials,6.7
INT_1663,System Design,8.5
INT_1663,MLOps Pipelines,6.7
INT_1663,Git & Version Control,6.7
INT_1664,Cloud Computing (AWS),8.5
INT_1664,Docker & Kubernetes,8.5
INT_1664,Cybersecurity Essentials,8.5
INT_1664,Frontend Basics (React),4.5
INT_1664,APIs & Microservices,4.5
INT_1665,Python Fundamentals,6.7
INT_1665,SQL & Databases,8.5
INT_1665,Docker & Kubernetes,8.5
INT_1665,Statistics & Probability,6.7
INT_1665,MLOps Pipelines,6.7
INT_1665,A/B Testing & Experimentation,8.5
INT_1665,Reinforcement Learning,6.7
INT_1666,Python Fundamentals,8.5
INT_1666,Cybersecurity Essentials,7.6
INT_1666,A/B Testing & Experimentation,7.6
INT_1666,Git & Version Control,8.5
INT_1666,APIs & Microservices,8.5
INT_1667,Python Fundamentals,6.7
INT_1667,SQL & Databases,6.7
INT_1667,Machine Learning Basics,6.7
INT_1667,Data Visualization,8.5
INT_1667,Cloud Computing (AWS),6.7
INT_1667,System Design,6.7
INT_1667,Frontend Basics (React),6.7
INT_1667,Git & Version Control,8.5
INT_1667,APIs & Microservices,6.7
INT_1667,Time Series Analysis,8.5
INT_1668,Python Fundamentals,5.6
INT_1668,SQL & Databases,5.6
INT_1668,Cloud Computing (AWS),8.5
INT_1668,Docker & Kubernetes,8.5
INT_1668,Cybersecurity Essentials,5.6
INT_1668,System Design,5.6
INT_1668,MLOps Pipelines,8.5
INT_1668,Git & Version Control,5.6
INT_1668,APIs & Microservices,5.6
INT_1669,Python Fundamentals,8.5
INT_1669,SQL & Databases,8.5
INT_1669,Data Wrangling & Pandas,8.5
INT_1670,SQL & Databases,8.5
INT_1670,Cloud Computing (AWS),8.5
INT_1670,Docker & Kubernetes,6.9
INT_1670,Cybersecurity Essentials,8.5
INT_1671,Python Fundamentals,5.0
INT_1671,SQL & Databases,5.0
INT_1671,System Design,8.5
INT_1671,Git & Version Control,8.5
INT_1671,APIs & Microservices,8.5
INT_1672,SQL & Databases,7.1
INT_1672,Machine Learning Basics,8.5
INT_1672,Deep Learning,7.1
INT_1672,Data Visualization,7.1
INT_1672,Statistics & Probability,8.5
INT_1672,NLP & Text Analytics,7.1
INT_1672,A/B Testing & Experimentation,7.1
INT_1672,Time Series Analysis,8.5
INT_1672,Business Intelligence & BI Tools,7.1
INT_1673,Python Fundamentals,5.6
INT_1673,Data Visualization,8.5
INT_1673,Cybersecurity Essentials,8.5
INT_1673,Frontend Basics (React),5.6
INT_1673,Git & Version Control,8.5
INT_1673,APIs & Microservices,5.6
INT_1674,Python Fundamentals,7.8
INT_1674,SQL & Databases,8.5
INT_1674,Cloud Computing (AWS),7.8
INT_1674,Docker & Kubernetes,7.8
INT_1674,Cybersecurity Essentials,7.8
INT_1674,System Design,7.8
INT_1674,MLOps Pipelines,8.5
INT_1674,Git & Version Control,8.5
INT_1674,APIs & Microservices,7.8
INT_1675,Cloud Computing (AWS),8.5
INT_1675,Docker & Kubernetes,8.5
INT_1675,Cybersecurity Essentials,8.5
INT_1675,Git & Version Control,7.1
INT_1676,Machine Learning Basics,8.5
INT_1676,Deep Learning,8.5
INT_1676,Data Visualization,6.4
INT_1676,Data Wrangling & Pandas,8.5
INT_1677,Machine Learning Basics,5.8
INT_1677,Deep Learning,5.8
INT_1677,Data Visualization,8.5
INT_1677,Statistics & Probability,8.5
INT_1677,NLP & Text Analytics,5.8
INT_1677,A/B Testing & Experimentation,5.8
INT_1677,Data Wrangling & Pandas,8.5
INT_1677,Time Series Analysis,5.8
INT_1678,Cloud Computing (AWS),8.5
INT_1678,Statistics & Probability,8.5
INT_1678,A/B Testing & Experimentation,8.5
INT_1679,Python Fundamentals,8.5
INT_1679,Cloud Computing (AWS),8.5
INT_1679,Docker & Kubernetes,8.5
INT_1680,Python Fundamentals,8.5
INT_1680,Machine Learning Basics,5.2
INT_1680,Deep Learning,5.2
INT_1680,Data Visualization,8.5
INT_1680,Frontend Basics (React),5.2
INT_1680,Git & Version Control,5.2
INT_1680,APIs & Microservices,8.5
INT_1680,Reinforcement Learning,5.2
INT_1681,Python Fundamentals,7.0
INT_1681,SQL & Databases,8.5
INT_1681,Machine Learning Basics,8.5
INT_1681,Data Visualization,7.0
INT_1681,Docker & Kubernetes,7.0
INT_1681,Statistics & Probability,7.0
INT_1681,NLP & Text Analytics,7.0
INT_1681,A/B Testing & Experimentation,7.0
INT_1681,Time Series Analysis,7.0
INT_1681,Reinforcement Learning,8.5
INT_1681,Business Intelligence & BI Tools,7.0
INT_1682,Python Fundamentals,6.9
INT_1682,SQL & Databases,6.9
INT_1682,Data Visualization,6.9
INT_1682,Cloud Computing (AWS),8.5
INT_1682,Docker & Kubernetes,6.9
INT_1682,Cybersecurity Essentials,6.9
INT_1682,System Design,8.5
INT_1682,Git & Version Control,8.5
INT_1682,APIs & Microservices,6.9
INT_1683,Python Fundamentals,6.8
INT_1683,SQL & Databases,8.5
INT_1683,Data Visualization,6.8
INT_1683,Docker & Kubernetes,6.8
INT_1683,Cybersecurity Essentials,6.8
INT_1683,Frontend Basics (React),8.5
INT_1683,Git & Version Control,6.8
INT_1683,APIs & Microservices,6.8
INT_1683,Reinforcement Learning,6.8
INT_1683,Business Intelligence & BI Tools,8.5
INT_1684,Python Fundamentals,8.5
INT_1684,SQL & Databases,8.5
INT_1684,Machine Learning Basics,4.8
INT_1684,Data Visualization,4.8
INT_1684,Docker & Kubernetes,4.8
INT_1684,System Design,8.5
INT_1684,Statistics & Probability,4.8
INT_1684,A/B Testing & Experimentation,4.8
INT_1684,Data Wrangling & Pandas,4.8
INT_1684,Reinforcement Learning,4.8
INT_1684,Business Intelligence & BI Tools,4.8
